filename,left_x,left_y,right_x,right_y
frame_0_00_19_324807.jpg,192,298,327,301
frame_0_00_19_358183.jpg,193,298,327,301
frame_0_00_19_391559.jpg,193,298,327,301
frame_0_00_19_424935.jpg,193,298,328,301
frame_0_00_19_458311.jpg,192,298,328,301
frame_0_00_19_491688.jpg,192,298,328,301
frame_0_00_19_525064.jpg,188,298,324,301
frame_0_00_19_558440.jpg,182,298,318,300
frame_0_00_19_591816.jpg,177,298,313,300
frame_0_00_19_625192.jpg,175,298,311,300
frame_0_00_19_658568.jpg,175,298,310,300
frame_0_00_19_691945.jpg,175,298,310,301
frame_0_00_19_725321.jpg,175,298,310,300
frame_0_00_19_758697.jpg,175,298,310,301
frame_0_00_19_792073.jpg,174,298,309,301
frame_0_00_19_825449.jpg,174,298,309,301
frame_0_00_19_858826.jpg,174,298,309,300
frame_0_00_19_892202.jpg,174,298,309,300
frame_0_00_19_925578.jpg,174,298,309,301
frame_0_00_19_958954.jpg,174,298,309,301
frame_0_00_19_992330.jpg,174,298,309,301
frame_0_00_20_025706.jpg,174,298,309,301
frame_0_00_20_059083.jpg,174,298,308,301
frame_0_00_20_092459.jpg,174,298,309,301
frame_0_00_20_125835.jpg,174,298,308,301
frame_0_00_20_159211.jpg,174,298,309,301
frame_0_00_20_192587.jpg,174,298,308,301
frame_0_00_20_225964.jpg,174,298,309,301
frame_0_00_20_259340.jpg,174,299,308,301
frame_0_00_20_292716.jpg,174,299,309,301
frame_0_00_20_326092.jpg,174,299,308,301
frame_0_00_20_359468.jpg,174,299,308,301
frame_0_00_20_392844.jpg,174,299,309,301
frame_0_00_20_426221.jpg,174,299,309,301
frame_0_00_20_459597.jpg,174,299,308,301
frame_0_00_20_492973.jpg,174,299,308,301
frame_0_00_20_526349.jpg,174,299,308,301
frame_0_00_20_559725.jpg,174,299,308,301
frame_0_00_20_593101.jpg,174,299,308,301
frame_0_00_20_626478.jpg,174,299,308,301
frame_0_00_20_659854.jpg,174,299,308,301
frame_0_00_20_693230.jpg,174,299,308,301
frame_0_00_20_726606.jpg,174,299,308,301
frame_0_00_20_759982.jpg,173,299,308,301
frame_0_00_20_793359.jpg,174,298,308,301
frame_0_00_20_826735.jpg,174,299,308,301
frame_0_00_20_860111.jpg,174,299,308,301
frame_0_00_20_893487.jpg,174,299,308,301
frame_0_00_20_926863.jpg,174,299,308,301
frame_0_00_20_960239.jpg,174,299,308,301
frame_0_00_20_993616.jpg,174,299,308,301
frame_0_00_21_026992.jpg,174,299,308,301
frame_0_00_21_060368.jpg,173,299,308,301
frame_0_00_21_093744.jpg,174,299,308,301
frame_0_00_21_127120.jpg,173,299,309,301
frame_0_00_21_160497.jpg,173,299,309,301
frame_0_00_21_193873.jpg,173,298,308,301
frame_0_00_21_227249.jpg,173,299,309,300
frame_0_00_21_260625.jpg,174,298,308,301
frame_0_00_21_294001.jpg,174,299,308,301
frame_0_00_21_327377.jpg,174,298,308,301
frame_0_00_21_360754.jpg,174,298,309,301
frame_0_00_21_394130.jpg,174,298,308,301
frame_0_00_21_427506.jpg,174,298,309,301
frame_0_00_21_460882.jpg,174,298,309,301
frame_0_00_21_494258.jpg,174,299,308,301
frame_0_00_21_527634.jpg,174,298,308,301
frame_0_00_21_561011.jpg,173,299,309,301
frame_0_00_21_594387.jpg,174,298,308,301
frame_0_00_21_627763.jpg,174,298,308,301
frame_0_00_21_661139.jpg,174,298,308,301
frame_0_00_21_694515.jpg,174,298,308,301
frame_0_00_21_727892.jpg,174,298,308,301
frame_0_00_21_761268.jpg,174,298,308,301
frame_0_00_21_794644.jpg,174,298,308,301
frame_0_00_21_828020.jpg,174,298,308,301
frame_0_00_21_861396.jpg,174,298,308,301
frame_0_00_21_894772.jpg,174,298,309,301
frame_0_00_21_928149.jpg,174,298,308,301
frame_0_00_21_961525.jpg,176,299,312,303
frame_0_00_21_994901.jpg,183,301,317,304
frame_0_00_22_028277.jpg,187,302,322,306
frame_0_00_22_061653.jpg,190,304,324,308
frame_0_00_22_095029.jpg,190,306,324,309
frame_0_00_22_128406.jpg,190,307,324,310
frame_0_00_22_161782.jpg,190,307,324,310
frame_0_00_22_195158.jpg,190,307,325,310
frame_0_00_22_228534.jpg,190,307,325,310
frame_0_00_22_261910.jpg,191,307,326,310
frame_0_00_22_295287.jpg,191,307,325,310
frame_0_00_22_328663.jpg,191,307,325,310
frame_0_00_22_362039.jpg,191,307,326,310
frame_0_00_22_395415.jpg,191,307,325,310
frame_0_00_22_428791.jpg,191,307,326,310
frame_0_00_22_462167.jpg,191,307,326,310
frame_0_00_22_495544.jpg,191,307,326,310
frame_0_00_22_528920.jpg,191,307,326,310
frame_0_00_22_562296.jpg,191,307,326,310
frame_0_00_22_595672.jpg,191,307,326,310
frame_0_00_22_629048.jpg,191,307,326,310
frame_0_00_22_662425.jpg,191,307,326,310
frame_0_00_22_695801.jpg,192,307,327,310
frame_0_00_22_729177.jpg,192,307,327,311
frame_0_00_22_762553.jpg,192,307,327,311
frame_0_00_22_795929.jpg,192,307,327,311
frame_0_00_22_829305.jpg,191,307,327,311
frame_0_00_22_862682.jpg,192,307,327,311
frame_0_00_22_896058.jpg,192,307,327,310
frame_0_00_22_929434.jpg,192,307,327,310
frame_0_00_22_962810.jpg,191,307,327,311
frame_0_00_22_996186.jpg,191,307,326,310
frame_0_00_23_029562.jpg,191,307,327,310
frame_0_00_23_062939.jpg,191,307,326,310
frame_0_00_23_096315.jpg,191,307,326,311
frame_0_00_23_129691.jpg,191,307,326,311
frame_0_00_23_163067.jpg,192,307,326,311
frame_0_00_23_196443.jpg,192,307,326,311
frame_0_00_23_229820.jpg,192,308,326,311
frame_0_00_23_263196.jpg,192,307,326,311
frame_0_00_23_296572.jpg,192,307,327,311
frame_0_00_23_329948.jpg,191,307,326,311
frame_0_00_23_363324.jpg,192,307,327,311
frame_0_00_23_396700.jpg,191,307,327,311
frame_0_00_23_430077.jpg,192,307,327,311
frame_0_00_23_463453.jpg,191,307,327,311
frame_0_00_23_496829.jpg,191,307,326,311
frame_0_00_23_530205.jpg,192,307,326,311
frame_0_00_23_563581.jpg,192,308,326,311
frame_0_00_23_596958.jpg,191,308,327,311
frame_0_00_23_630334.jpg,192,308,326,311
frame_0_00_23_663710.jpg,191,308,327,311
frame_0_00_23_697086.jpg,192,307,326,311
frame_0_00_23_730462.jpg,192,307,326,311
frame_0_00_23_763838.jpg,192,307,326,311
frame_0_00_23_797215.jpg,191,307,327,311
frame_0_00_23_830591.jpg,192,308,327,311
frame_0_00_23_863967.jpg,191,307,327,311
frame_0_00_23_897343.jpg,192,308,327,311
frame_0_00_23_930719.jpg,192,307,327,311
frame_0_00_23_964095.jpg,191,308,327,311
frame_0_00_23_997472.jpg,192,308,327,311
frame_0_00_24_030848.jpg,192,308,326,311
frame_0_00_24_064224.jpg,192,308,326,311
frame_0_00_24_097600.jpg,192,308,326,311
frame_0_00_24_130976.jpg,192,308,326,311
frame_0_00_24_164353.jpg,192,308,326,311
frame_0_00_24_197729.jpg,192,308,326,311
frame_0_00_24_231105.jpg,192,308,326,311
frame_0_00_24_264481.jpg,192,308,326,311
frame_0_00_24_297857.jpg,192,308,326,311
frame_0_00_24_331233.jpg,192,306,327,310
frame_0_00_24_364610.jpg,193,303,327,306
frame_0_00_24_397986.jpg,193,300,327,302
frame_0_00_24_431362.jpg,192,299,327,302
frame_0_00_24_464738.jpg,193,299,327,301
frame_0_00_24_498114.jpg,193,299,327,301
frame_0_00_24_531491.jpg,192,299,327,301
frame_0_00_24_564867.jpg,193,298,327,301
frame_0_00_24_598243.jpg,192,299,327,301
frame_0_00_24_631619.jpg,192,299,327,302
frame_0_00_24_664995.jpg,192,299,327,302
frame_0_00_24_698371.jpg,193,299,327,302
frame_0_00_24_731748.jpg,193,299,327,302
frame_0_00_24_765124.jpg,193,299,327,302
frame_0_00_24_798500.jpg,192,299,327,302
frame_0_00_24_831876.jpg,193,299,327,302
frame_0_00_24_865252.jpg,193,299,327,302
frame_0_00_24_898628.jpg,193,299,327,302
frame_0_00_24_932005.jpg,193,299,327,302
frame_0_00_24_965381.jpg,193,299,327,302
frame_0_00_24_998757.jpg,193,299,327,302
frame_0_00_25_032133.jpg,193,299,328,302
frame_0_00_25_065509.jpg,193,299,328,302
frame_0_00_25_098886.jpg,193,299,328,302
frame_0_00_25_132262.jpg,193,299,328,302
frame_0_00_25_165638.jpg,193,299,328,302
frame_0_00_25_199014.jpg,193,299,327,301
frame_0_00_25_232390.jpg,193,299,328,301
frame_0_00_25_265766.jpg,193,299,327,301
frame_0_00_25_299143.jpg,191,300,325,302
frame_0_00_25_332519.jpg,187,302,323,304
frame_0_00_25_365895.jpg,186,303,321,307
frame_0_00_25_399271.jpg,186,304,322,307
frame_0_00_25_432647.jpg,186,305,321,307
frame_0_00_25_466023.jpg,186,305,321,307
frame_0_00_25_499400.jpg,186,305,321,307
frame_0_00_25_532776.jpg,186,305,321,307
frame_0_00_25_566152.jpg,186,305,321,307
frame_0_00_25_599528.jpg,186,305,321,307
frame_0_00_25_632904.jpg,186,305,321,307
frame_0_00_25_666281.jpg,186,305,321,307
frame_0_00_25_699657.jpg,186,305,321,307
frame_0_00_25_733033.jpg,186,305,321,307
frame_0_00_25_766409.jpg,186,305,321,307
frame_0_00_25_799785.jpg,186,305,321,307
frame_0_00_25_833161.jpg,186,305,321,307
frame_0_00_25_866538.jpg,186,305,321,308
frame_0_00_25_899914.jpg,186,306,321,309
frame_0_00_25_933290.jpg,186,307,321,309
